  dRA*cosD, d(DEC)/dt,  hEcl-Lon,hEcl-Lat,                r,       rdot,             delta,     deldot,       VmagSn,     VmagOb,     S-O-T,      PlAng,aid,RA_Hours,RA_Minutes,RA_Seconds,DEC_Degrees,DEC_Minutes,DEC_Seconds,Date
106.9484,-41.6512,54.3977,-1.6758,0.870480055,6.0034203,0.721119633,7.2737192,32.8059219,18.1912635,58.0511,-1.15466,1.1,8,55,11.2,15,16,17.7,03-10-2013
107.04,-41.9175,55.6179,-1.7367,0.873950999,6.015975,0.725262543,7.0743498,32.6823174,18.225228,58.2742,-1.07133,1.1,8,58,8.54,14,59,34.9,04-10-2013
107.1098,-42.1786,56.8285,-1.7964,0.877428385,6.0257304,0.729290282,6.8748806,32.5589994,18.2569386,58.4966,-0.98879,1.1,9,1,5.79,14,42,45.8,05-10-2013
107.1596,-42.4344,58.0296,-1.8548,0.880910613,6.0327472,0.733202855,6.6755199,32.4360211,18.2865409,58.7184,-0.90701,1.1,9,4,2.9,14,25,50.4,06-10-2013
107.1913,-42.685,59.2213,-1.9119,0.88439612,6.0370859,0.737000378,6.4764548,32.3134338,18.3142041,58.9397,-0.82596,1.1,9,6,59.87,14,8,48.9,07-10-2013
107.2068,-42.9306,60.4037,-1.9678,0.887883377,6.0388068,0.740683068,6.2778389,32.1912867,18.3401119,59.1607,-0.74562,1.1,9,9,56.65,13,51,41.5,08-10-2013
107.2082,-43.1711,61.577,-2.0224,0.891370888,6.0379703,0.74425122,6.0797822,32.0696267,18.3644512,59.3813,-0.66596,1.1,9,12,53.23,13,34,28.2,09-10-2013
107.1975,-43.4068,62.7412,-2.0758,0.894857194,6.0346362,0.747705175,5.8823463,31.9484991,18.3873987,59.6017,-0.58695,1.1,9,15,49.59,13,17,9.2,10-10-2013
107.1766,-43.6378,63.8964,-2.1279,0.89834087,6.0288639,0.7510453,5.6855463,31.8279469,18.4091093,59.8219,-0.50857,1.1,9,18,45.72,12,59,44.6,11-10-2013
107.1469,-43.8642,65.0428,-2.1787,0.901820524,6.0207124,0.754271954,5.4893569,31.7080116,18.4297082,60.0421,-0.4308,1.1,9,21,41.6,12,42,14.6,12-10-2013
107.1101,-44.0861,66.1805,-2.2283,0.905294801,6.0102401,0.757385477,5.2937219,31.5887324,18.4492859,60.2622,-0.35361,1.1,9,24,37.22,12,24,39.1,13-10-2013
107.0672,-44.3034,67.3095,-2.2767,0.908762375,5.9975049,0.760386166,5.0985643,31.4701472,18.4678966,60.4824,-0.27698,1.1,9,27,32.57,12,6,58.5,14-10-2013
107.0189,-44.5161,68.4301,-2.3238,0.912221956,5.9825637,0.763274272,4.9037975,31.3522919,18.4855584,60.7027,-0.2009,1.1,9,30,27.65,11,49,12.6,15-10-2013
106.9659,-44.724,69.5423,-2.3696,0.915672287,5.965473,0.766049997,4.7093365,31.2352009,18.5022564,60.923,-0.12534,1.1,9,33,22.46,11,31,21.8,16-10-2013
106.9085,-44.927,70.6462,-2.4143,0.919112143,5.9462884,0.768713494,4.5151096,31.118907,18.5179476,61.1436,-0.0503,1.1,9,36,16.99,11,13,25.9,17-10-2013
106.8468,-45.1248,71.742,-2.4577,0.922540329,5.9250646,0.771264883,4.3210678,31.0034413,18.5325691,61.3644,0.02425,1.1,9,39,11.24,10,55,25.3,18-10-2013
106.7806,-45.3173,72.8297,-2.4999,0.925955684,5.9018555,0.773704265,4.1271917,30.8888335,18.546048,61.5855,0.09832,1.1,9,42,5.21,10,37,20,19-10-2013
106.7099,-45.5042,73.9095,-2.5409,0.929357077,5.8767141,0.776031736,3.9334942,30.775112,18.5583117,61.8069,0.17192,1.1,9,44,58.9,10,19,10.1,20-10-2013
106.6347,-45.6853,74.9816,-2.5807,0.932743406,5.8496926,0.778247412,3.7400176,30.6623036,18.5692969,62.0288,0.24507,1.1,9,47,52.31,10,0,55.7,21-10-2013
106.5547,-45.8604,76.0459,-2.6194,0.936113601,5.8208419,0.780351436,3.5468278,30.5504339,18.5789548,62.2511,0.31778,1.1,9,50,45.43,9,42,37.1,22-10-2013
106.4701,-46.0293,77.1027,-2.6569,0.939466619,5.7902125,0.782343999,3.3540066,30.4395273,18.5872529,62.4739,0.39006,1.1,9,53,38.27,9,24,14.4,23-10-2013
106.381,-46.192,78.1521,-2.6932,0.942801448,5.7578534,0.784225338,3.161644,30.3296067,18.5941735,62.6973,0.46191,1.1,9,56,30.8,9,5,47.6,24-10-2013
106.2874,-46.3483,79.1942,-2.7284,0.946117103,5.7238129,0.785995745,2.9698327,30.2206942,18.5997106,62.9214,0.53337,1.1,9,59,23.05,8,47,17.1,25-10-2013
106.1897,-46.4982,80.229,-2.7624,0.949412626,5.6881382,0.787655565,2.7786653,30.1128105,18.6038647,63.1461,0.60442,1.1,10,2,14.99,8,28,42.9,26-10-2013
106.0881,-46.6417,81.2568,-2.7953,0.952687086,5.6508757,0.789205196,2.5882331,30.0059753,18.6066395,63.3715,0.67508,1.1,10,5,6.63,8,10,5.1,27-10-2013
105.9826,-46.7786,82.2777,-2.8271,0.95593958,5.6120705,0.790645089,2.3986288,29.9002072,18.6080387,63.5976,0.74537,1.1,10,7,57.97,7,51,24.1,28-10-2013
105.8736,-46.909,83.2917,-2.8578,0.95916923,5.571767,0.791975751,2.2099497,29.795524,18.6080648,63.8246,0.81528,1.1,10,10,49.01,7,32,39.8,29-10-2013
105.7613,-47.0327,84.2989,-2.8874,0.962375182,5.5300083,0.793197745,2.0223027,29.6919423,18.6067204,64.0524,0.88483,1.1,10,13,39.74,7,13,52.5,30-10-2013
105.6457,-47.1498,85.2996,-2.9159,0.965556609,5.4868368,0.794311701,1.8358093,29.5894779,18.6040128,64.281,0.95403,1.1,10,16,30.17,6,55,2.2,31-10-2013
105.5273,-47.2602,86.2937,-2.9434,0.968712706,5.4422937,0.795318325,1.6506085,29.4881459,18.5999613,64.5105,1.02289,1.1,10,19,20.3,6,36,9.3,01-11-2013
105.4063,-47.364,87.2815,-2.9698,0.971842693,5.3964193,0.796218409,1.4668563,29.3879604,18.5946081,64.7409,1.0914,1.1,10,22,10.12,6,17,13.7,02-11-2013
105.2833,-47.4614,88.263,-2.9951,0.974945813,5.3492531,0.797012834,1.2847179,29.2889346,18.5880284,64.9722,1.15958,1.1,10,24,59.65,5,58,15.8,03-11-2013
105.1593,-47.5525,89.2383,-3.0195,0.97802133,5.3008332,0.797702582,1.1043529,29.1910812,18.5803383,65.2044,1.22744,1.1,10,27,48.89,5,39,15.5,04-11-2013
105.0352,-47.6376,90.2076,-3.0428,0.981068531,5.2511972,0.798288715,0.9258957,29.0944121,18.5716944,65.4375,1.29497,1.1,10,30,37.84,5,20,13.1,05-11-2013
104.9125,-47.7171,91.171,-3.0651,0.984086724,5.2003816,0.798772364,0.7494352,28.9989384,18.5622835,65.6716,1.36219,1.1,10,33,26.5,5,1,8.8,06-11-2013
104.7923,-47.7915,92.1285,-3.0864,0.987075239,5.148422,0.799154694,0.5750022,28.9046707,18.5523036,65.9065,1.4291,1.1,10,36,14.89,4,42,2.5,07-11-2013
104.6761,-47.861,93.0804,-3.1068,0.990033424,5.0953529,0.79943687,0.4025688,28.8116189,18.5419426,66.1422,1.49571,1.1,10,39,3.01,4,22,54.6,08-11-2013
104.5649,-47.9261,94.0266,-3.1261,0.992960649,5.0412082,0.799620027,0.2320576,28.7197923,18.5313595,66.3788,1.56201,1.1,10,41,50.88,4,3,45.1,09-11-2013
104.4597,-47.9869,94.9673,-3.1445,0.995856302,4.9860209,0.799705243,0.0633588,28.6291998,18.5206748,66.6161,1.62801,1.1,10,44,38.5,3,44,34.1,10-11-2013
104.3611,-48.0436,95.9027,-3.162,0.998719789,4.9298228,0.79969353,-0.1036534,28.5398496,18.5099678,66.8542,1.69371,1.1,10,47,25.9,3,25,21.6,11-11-2013
104.2693,-48.0963,96.8327,-3.1785,1.001550537,4.8726453,0.799585825,-0.2691062,28.4517495,18.4992795,67.093,1.75912,1.1,10,50,13.08,3,6,7.9,12-11-2013
104.1847,-48.145,97.7576,-3.1941,1.004347988,4.8145187,0.799382992,-0.4331188,28.3649067,18.4886186,67.3325,1.82423,1.1,10,53,0.07,2,46,53,13-11-2013
104.107,-48.1897,98.6774,-3.2089,1.007111602,4.7554725,0.799085833,-0.5957959,28.279328,18.4779669,67.5727,1.88905,1.1,10,55,46.89,2,27,36.9,14-11-2013
104.0363,-48.2303,99.5922,-3.2227,1.009840858,4.6955354,0.798695094,-0.7572234,28.1950199,18.4672851,67.8135,1.95357,1.1,10,58,33.54,2,8,19.8,15-11-2013
103.9722,-48.2666,100.5021,-3.2356,1.012535247,4.6347356,0.798211475,-0.9174653,28.1119884,18.4565178,68.055,2.0178,1.1,11,1,20.06,1,49,1.8,16-11-2013
103.9145,-48.2986,101.4073,-3.2476,1.015194281,4.5731001,0.797635648,-1.0765625,28.030239,18.4455993,68.297,2.08173,1.1,11,4,6.45,1,29,42.9,17-11-2013
103.8627,-48.3261,102.3078,-3.2588,1.017817483,4.5106555,0.796968269,-1.2345326,27.949777,18.4344585,68.5397,2.14536,1.1,11,6,52.74,1,10,23.3,18-11-2013
103.8165,-48.349,103.2037,-3.2691,1.020404395,4.4474276,0.796209989,-1.3913716,27.8706072,18.4230244,68.7829,2.2087,1.1,11,9,38.92,0,51,3.1,19-11-2013
103.7756,-48.367,104.0951,-3.2786,1.02295457,4.3834412,0.795361466,-1.5470571,27.7927344,18.4112302,69.0266,2.27174,1.1,11,12,25.03,0,31,42.4,20-11-2013
103.7397,-48.3802,104.9821,-3.2872,1.025467578,4.3187209,0.794423376,-1.7015529,27.7161626,18.3990154,69.271,2.33448,1.1,11,15,11.06,0,12,21.3,21-11-2013
103.7086,-48.3883,105.8649,-3.2951,1.027943001,4.2532903,0.793396419,-1.854813,27.6408959,18.3863273,69.5159,2.39693,1.1,11,17,57.04,0,7,0.1,22-11-2013
103.6821,-48.3913,106.7434,-3.3021,1.030380437,4.1871725,0.792281324,-2.0067857,27.5669379,18.3731195,69.7613,2.45906,1.1,11,20,42.97,0,26,21.5,23-11-2013
103.66,-48.3891,107.6179,-3.3083,1.032779495,4.1203897,0.79107885,-2.1574152,27.4942922,18.3593494,70.0072,2.5209,1.1,11,23,28.87,0,45,43,24-11-2013
103.6423,-48.3816,108.4883,-3.3137,1.035139796,4.0529639,0.789789789,-2.3066425,27.4229618,18.3449758,70.2537,2.58243,1.1,11,26,14.74,-1,5,4.3,25-11-2013
103.6287,-48.3687,109.3549,-3.3183,1.037460976,3.9849162,0.788414969,-2.454403,27.3529498,18.3299558,70.5007,2.64364,1.1,11,29,0.61,-1,24,25.4,26-11-2013
103.6192,-48.3504,110.2175,-3.3222,1.039742681,3.9162672,0.786955258,-2.6006229,27.2842588,18.3142426,70.7482,2.70455,1.1,11,31,46.48,-1,43,46.1,27-11-2013
103.6135,-48.3264,111.0765,-3.3253,1.041984571,3.8470369,0.785411571,-2.7452136,27.2168915,18.2977863,70.9961,2.76514,1.1,11,34,32.37,-2,3,6.3,28-11-2013
103.6116,-48.2967,111.9318,-3.3276,1.044186313,3.7772449,0.783784878,-2.8880657,27.1508502,18.2805378,71.2445,2.82542,1.1,11,37,18.29,-2,22,25.8,29-11-2013
103.6133,-48.2613,112.7836,-3.3292,1.046347591,3.70691,0.782076222,-3.0290448,27.0861369,18.2624569,71.4933,2.88538,1.1,11,40,4.24,-2,41,44.6,30-11-2013
103.6189,-48.2201,113.6318,-3.3301,1.048468095,3.6360507,0.780286728,-3.1679928,27.0227538,18.2435266,71.7426,2.94501,1.1,11,42,50.25,-3,1,2.5,01-12-2013
103.6287,-48.1732,114.4767,-3.3302,1.050547528,3.5646848,0.77841762,-3.3047375,26.9607027,18.2237702,71.9922,3.00431,1.1,11,45,36.32,-3,20,19.3,02-12-2013
103.6436,-48.1207,115.3183,-3.3297,1.052585602,3.49283,0.776470217,-3.4391135,26.8999853,18.203265,72.2422,3.06328,1.1,11,48,22.47,-3,39,35,03-12-2013
103.6646,-48.063,116.1566,-3.3284,1.054582039,3.4205031,0.774445928,-3.5709901,26.840603,18.1821477,72.4925,3.12191,1.1,11,51,8.71,-3,58,49.4,04-12-2013
103.6931,-48.0005,116.9918,-3.3264,1.056536573,3.3477206,0.77234622,-3.700297,26.7825574,18.160603,72.7431,3.18019,1.1,11,53,55.06,-4,18,2.3,05-12-2013
103.7306,-47.9336,117.824,-3.3237,1.058448943,3.2744986,0.77017258,-3.827038,26.7258498,18.1388377,72.9938,3.23812,1.1,11,56,41.52,-4,37,13.6,06-12-2013
103.7784,-47.8626,118.6532,-3.3203,1.060318902,3.2008527,0.767926471,-3.9512851,26.6704813,18.1170502,73.2446,3.2957,1.1,11,59,28.13,-4,56,23.3,07-12-2013
103.8375,-47.7879,119.4795,-3.3163,1.062146208,3.1267982,0.765609301,-4.0731581,26.616453,18.0954055,73.4955,3.3529,1.1,12,2,14.9,-5,15,31.2,08-12-2013
103.9087,-47.7096,120.3029,-3.3115,1.063930629,3.05235,0.7632224,-4.1927998,26.5637659,18.0740222,73.7463,3.40973,1.1,12,5,1.86,-5,34,37.3,09-12-2013
103.9924,-47.6278,121.1237,-3.3061,1.065671943,2.9775223,0.760767014,-4.3103534,26.5124209,18.0529729,73.9969,3.46618,1.1,12,7,49.02,-5,53,41.4,10-12-2013
104.0888,-47.5424,121.9418,-3.3001,1.067369934,2.9023294,0.758244312,-4.4259493,26.4624189,18.032291,74.2474,3.52223,1.1,12,10,36.43,-6,12,43.5,11-12-2013
104.1979,-47.4535,122.7573,-3.2934,1.069024396,2.8267849,0.75565539,-4.5396987,26.4137605,18.0119805,74.4976,3.57789,1.1,12,13,24.11,-6,31,43.6,12-12-2013
104.3198,-47.3608,123.5703,-3.2861,1.070635128,2.7509022,0.753001288,-4.6516927,26.3664464,17.9920241,74.7475,3.63313,1.1,12,16,12.08,-6,50,41.4,13-12-2013
104.4542,-47.2643,124.3809,-3.2781,1.07220194,2.6746943,0.750282998,-4.7620031,26.3204772,17.9723891,74.997,3.68794,1.1,12,19,0.37,-7,9,37,14-12-2013
104.6009,-47.1637,125.1892,-3.2695,1.073724648,2.5981739,0.747501475,-4.870684,26.2758535,17.9530316,75.246,3.74233,1.1,12,21,49.01,-7,28,30.3,15-12-2013
104.7597,-47.059,125.9951,-3.2603,1.075203073,2.5213535,0.74465765,-4.9777728,26.2325756,17.9338991,75.4944,3.79628,1.1,12,24,38.02,-7,47,21.1,16-12-2013
104.9304,-46.9499,126.7989,-3.2504,1.076637048,2.444245,0.741752433,-5.0832915,26.1906441,17.9149326,75.7423,3.84978,1.1,12,27,27.42,-8,6,9.4,17-12-2013
105.1127,-46.8361,127.6006,-3.24,1.078026407,2.3668604,0.738786731,-5.187247,26.1500593,17.8960687,75.9896,3.90282,1.1,12,30,17.23,-8,24,54.9,18-12-2013
105.3063,-46.7175,128.4002,-3.2289,1.079370996,2.2892111,0.735761445,-5.2896327,26.1108216,17.8772419,76.2362,3.95538,1.1,12,33,7.49,-8,43,37.7,19-12-2013
105.5111,-46.5939,129.1979,-3.2173,1.080670665,2.2113085,0.732677489,-5.3904299,26.0729311,17.8583862,76.482,4.00747,1.1,12,35,58.21,-9,2,17.6,20-12-2013
105.7267,-46.465,129.9936,-3.205,1.081925271,2.1331635,0.729535786,-5.4896104,26.0363882,17.8394363,76.7271,4.05906,1.1,12,38,49.42,-9,20,54.4,21-12-2013
105.9531,-46.3307,130.7875,-3.1922,1.083134676,2.0547869,0.726337281,-5.5871377,26.0011931,17.8203283,76.9713,4.11016,1.1,12,41,41.14,-9,39,28.1,22-12-2013
106.19,-46.1906,131.5797,-3.1788,1.08429875,1.9761894,0.723082941,-5.6829685,25.967346,17.800998,77.2147,4.16073,1.1,12,44,33.39,-9,57,58.5,23-12-2013
106.4373,-46.0446,132.3701,-3.1648,1.085417368,1.8973811,0.719773759,-5.7770526,25.934847,17.7813802,77.457,4.21079,1.1,12,47,26.19,-10,16,25.4,24-12-2013
106.6948,-45.8924,133.159,-3.1502,1.086490412,1.8183722,0.716410761,-5.8693306,25.9036963,17.7614053,77.6984,4.26031,1.1,12,50,19.57,-10,34,48.7,25-12-2013
106.9623,-45.7338,133.9463,-3.1351,1.087517768,1.7391727,0.71299501,-5.9597306,25.8738939,17.7409983,77.9388,4.30928,1.1,12,53,13.55,-10,53,8.3,26-12-2013
107.2397,-45.5684,134.7321,-3.1194,1.088499329,1.6597922,0.709527616,-6.0481621,25.8454401,17.7200781,78.178,4.35768,1.1,12,56,8.16,-11,11,24,27-12-2013
107.5268,-45.3961,135.5165,-3.1032,1.089434994,1.5802403,0.706009747,-6.13451,25.8183347,17.6985613,78.4161,4.40552,1.1,12,59,3.41,-11,29,35.7,28-12-2013
107.8235,-45.2165,136.2996,-3.0864,1.090324666,1.5005263,0.702442646,-6.2186304,25.792578,17.6763708,78.653,4.45276,1.1,13,1,59.33,-11,47,43.2,29-12-2013
108.1301,-45.0295,137.0814,-3.069,1.091168254,1.4206595,0.698827649,-6.3003524,25.76817,17.653452,78.8886,4.49941,1.1,13,4,55.94,-12,5,46.3,30-12-2013
108.4472,-44.8349,137.862,-3.0511,1.091965672,1.3406489,0.695166194,-6.3794907,25.7451106,17.6297941,79.1229,4.54543,1.1,13,7,53.26,-12,23,44.8,31-12-2013
108.7758,-44.6328,138.6415,-3.0327,1.09271684,1.2605034,0.691459824,-6.4558706,25.7234,17.6054501,79.3558,4.59082,1.1,13,10,51.32,-12,41,38.6,01-01-2014
109.1175,-44.4233,139.4199,-3.0138,1.093421682,1.1802318,0.687710173,-6.5293612,25.7030381,17.5805453,79.5871,4.63556,1.1,13,13,50.13,-12,59,27.5,02-01-2014
109.4741,-44.2067,140.1974,-2.9943,1.094080129,1.0998427,0.683918931,-6.5999031,25.6840249,17.5552668,79.8168,4.67963,1.1,13,16,49.73,-13,17,11.2,03-01-2014
109.8475,-43.9831,140.9738,-2.9743,1.094692114,1.0193447,0.680087798,-6.6675199,25.6663605,17.529833,80.0448,4.723,1.1,13,19,50.14,-13,34,49.6,04-01-2014
110.2392,-43.7529,141.7495,-2.9537,1.095257577,0.9387461,0.676218439,-6.7323049,25.6500449,17.5044569,80.2709,4.76566,1.1,13,22,51.4,-13,52,22.6,05-01-2014
110.6506,-43.5161,142.5243,-2.9327,1.095776463,0.8580553,0.672312451,-6.794394,25.635078,17.4793155,80.495,4.80759,1.1,13,25,53.55,-14,9,49.9,06-01-2014
111.0826,-43.2726,143.2984,-2.9111,1.09624872,0.7772804,0.668371349,-6.853935,25.6214599,17.4545366,80.717,4.84876,1.1,13,28,56.63,-14,27,11.5,07-01-2014
111.5357,-43.0224,144.0718,-2.889,1.096674303,0.6964297,0.664396563,-6.9110656,25.6091906,17.4301993,80.9367,4.88915,1.1,13,32,0.67,-14,44,27.1,08-01-2014
112.0103,-42.765,144.8447,-2.8664,1.097053169,0.6155112,0.66038945,-6.9659021,25.5982699,17.4063439,81.154,4.92874,1.1,13,35,5.73,-15,1,36.7,09-01-2014
112.5066,-42.5004,145.617,-2.8433,1.097385282,0.5345328,0.656351309,-7.0185368,25.5886981,17.3829831,81.3688,4.9675,1.1,13,38,11.84,-15,18,39.9,10-01-2014
113.0246,-42.228,146.3888,-2.8197,1.097670611,0.4535026,0.652283389,-7.0690404,25.5804749,17.360112,81.5809,5.00542,1.1,13,41,19.05,-15,35,36.8,11-01-2014
113.5646,-41.9475,147.1602,-2.7956,1.097909126,0.3724283,0.648186904,-7.1174663,25.5736005,17.337714,81.7902,5.04246,1.1,13,44,27.4,-15,52,27,12-01-2014
114.1264,-41.6586,147.9313,-2.771,1.098100804,0.2913178,0.644063042,-7.1638541,25.5680749,17.315765,81.9967,5.07861,1.1,13,47,36.93,-16,9,10.5,13-01-2014
114.7102,-41.3607,148.7022,-2.7459,1.098245628,0.210179,0.639912973,-7.2082319,25.563898,17.294234,82.2001,5.11384,1.1,13,50,47.68,-16,25,46.8,14-01-2014
115.316,-41.0533,149.4728,-2.7203,1.098343583,0.1290195,0.63573785,-7.2506173,25.5610698,17.2730838,82.4003,5.14813,1.1,13,53,59.69,-16,42,16,15-01-2014
115.9438,-40.7361,150.2433,-2.6942,1.09839466,0.0478472,0.631538823,-7.2910179,25.5595905,17.2522708,82.5973,5.18145,1.1,13,57,13.01,-16,58,37.6,16-01-2014
116.5935,-40.4085,151.0137,-2.6677,1.098398852,-0.0333303,0.627317037,-7.3294309,25.5594599,17.2317452,82.7908,5.21377,1.1,14,0,27.67,-17,14,51.5,17-01-2014
117.265,-40.0698,151.7841,-2.6407,1.098356159,-0.1145052,0.623073644,-7.3658425,25.5606781,17.2114516,82.9808,5.24508,1.1,14,3,43.72,-17,30,57.4,18-01-2014
117.9583,-39.7197,152.5546,-2.6131,1.098266586,-0.1956697,0.618809807,-7.4002282,25.5632451,17.1913295,83.1672,5.27534,1.1,14,7,1.21,-17,46,55,19-01-2014
118.6734,-39.3574,153.3252,-2.5851,1.09813014,-0.2768162,0.614526704,-7.4325528,25.567161,17.171314,83.3498,5.30453,1.1,14,10,20.17,-18,2,44,20-01-2014
119.41,-38.9823,154.096,-2.5567,1.097946834,-0.3579369,0.61022554,-7.4627701,25.5724257,17.1513358,83.5286,5.33262,1.1,14,13,40.65,-18,18,24.2,21-01-2014
120.1682,-38.5937,154.867,-2.5277,1.097716684,-0.4390239,0.605907546,-7.4908228,25.5790394,17.1313212,83.7033,5.35958,1.1,14,17,2.69,-18,33,55.2,22-01-2014
120.9477,-38.1911,155.6384,-2.4983,1.097439714,-0.5200695,0.601573994,-7.51664,25.5870019,17.1111905,83.8738,5.38538,1.1,14,20,26.34,-18,49,16.7,23-01-2014
121.7484,-37.7736,156.4102,-2.4684,1.097115948,-0.6010659,0.597226197,-7.5401341,25.5963135,17.0908575,84.0402,5.41,1.1,14,23,51.63,-19,4,28.4,24-01-2014
122.5701,-37.3405,157.1824,-2.4381,1.096745418,-0.6820049,0.592865529,-7.5611962,25.6069741,17.0702303,84.2021,5.4334,1.1,14,27,18.61,-19,19,29.9,25-01-2014
123.4128,-36.891,157.9551,-2.4073,1.096328159,-0.7628788,0.588493432,-7.5796906,25.6189837,17.0492154,84.3595,5.45555,1.1,14,30,47.33,-19,34,20.8,26-01-2014
124.2765,-36.4244,158.7284,-2.376,1.095864211,-0.8436795,0.584111434,-7.5954523,25.6323425,17.0277278,84.5122,5.47641,1.1,14,34,17.81,-19,49,0.7,27-01-2014
125.1617,-35.9399,159.5024,-2.3442,1.095353619,-0.9243989,0.579721168,-7.6082911,25.6470504,17.0057074,84.6602,5.49596,1.1,14,37,50.11,-20,3,29.2,28-01-2014
126.0692,-35.4368,160.2771,-2.312,1.094796431,-1.0050287,0.57532438,-7.6180058,25.6631074,16.9831419,84.8032,5.51415,1.1,14,41,24.26,-20,17,45.9,29-01-2014
127.0004,-34.9144,161.0525,-2.2794,1.094192703,-1.0855607,0.57092293,-7.6244105,25.6805136,16.9600866,84.9411,5.53094,1.1,14,45,0.3,-20,31,50.3,30-01-2014
127.9573,-34.3724,161.8288,-2.2463,1.093542493,-1.1659865,0.566518771,-7.6273658,25.6992691,16.9366733,85.0738,5.5463,1.1,14,48,38.28,-20,45,41.9,31-01-2014
128.942,-33.8101,162.6061,-2.2127,1.092845864,-1.2462975,0.56211392,-7.6268046,25.7193739,16.9130979,85.2009,5.56017,1.1,14,52,18.25,-20,59,20.3,01-02-2014
129.9569,-33.2272,163.3843,-2.1787,1.092102886,-1.3264853,0.557710408,-7.6227379,25.7408279,16.88959,85.3224,5.57251,1.1,14,56,0.27,-21,12,44.9,02-02-2014
131.0039,-32.6232,164.1636,-2.1442,1.091313632,-1.4065411,0.55331024,-7.6152397,25.7636312,16.8663745,85.4379,5.58328,1.1,14,59,44.38,-21,25,55.2,03-02-2014
132.0845,-31.9973,164.944,-2.1093,1.090478181,-1.4864559,0.548915367,-7.6044182,25.7877838,16.8436426,85.5473,5.59243,1.1,15,3,30.66,-21,38,50.7,04-02-2014
133.1996,-31.3488,165.7256,-2.074,1.089596617,-1.5662207,0.544527676,-7.5903871,25.8132857,16.8215375,85.6504,5.59991,1.1,15,7,19.17,-21,51,31,05-02-2014
134.3498,-30.6767,166.5085,-2.0381,1.088669029,-1.6458264,0.540148991,-7.5732457,25.8401369,16.8001562,85.7468,5.60566,1.1,15,11,9.97,-22,3,55.4,06-02-2014
135.5355,-29.9802,167.2927,-2.0019,1.087695513,-1.7252637,0.535781084,-7.5530699,25.8683373,16.7795587,85.8363,5.60965,1.1,15,15,3.12,-22,16,3.4,07-02-2014
136.7566,-29.258,168.0783,-1.9652,1.086676167,-1.804523,0.531425692,-7.5299116,25.897887,16.75978,85.9188,5.61181,1.1,15,18,58.69,-22,27,54.4,08-02-2014
138.0134,-28.509,168.8654,-1.9281,1.085611098,-1.8835946,0.527084528,-7.5038022,25.9287858,16.7408397,85.9939,5.61211,1.1,15,22,56.73,-22,39,27.7,09-02-2014
139.3055,-27.732,169.654,-1.8905,1.084500417,-1.9624686,0.522759291,-7.4747575,25.9610337,16.7227481,86.0614,5.61049,1.1,15,26,57.32,-22,50,42.7,10-02-2014
140.633,-26.9259,170.4443,-1.8525,1.083344241,-2.0411349,0.518451674,-7.4427825,25.9946306,16.7055099,86.1212,5.6069,1.1,15,31,0.52,-23,1,38.8,11-02-2014
141.9956,-26.0893,171.2362,-1.814,1.082142692,-2.1195833,0.514163369,-7.4078739,26.0295763,16.6891245,86.1729,5.60128,1.1,15,35,6.37,-23,12,15.1,12-02-2014
143.3929,-25.221,172.0299,-1.7752,1.080895901,-2.1978031,0.509896075,-7.3700217,26.0658708,16.6735853,86.2163,5.59359,1.1,15,39,14.95,-23,22,31,13-02-2014
144.8244,-24.3195,172.8254,-1.7358,1.079604001,-2.2757837,0.505651494,-7.329209,26.103514,16.658878,86.2512,5.58378,1.1,15,43,26.3,-23,32,25.7,14-02-2014
146.2896,-23.3836,173.6228,-1.6961,1.078267135,-2.3535141,0.501431344,-7.2854106,26.1425054,16.6449788,86.2774,5.57178,1.1,15,47,40.5,-23,41,58.3,15-02-2014
147.7877,-22.4119,174.4222,-1.6559,1.076885449,-2.4309829,0.497237359,-7.2385911,26.1828451,16.6318534,86.2946,5.55754,1.1,15,51,57.58,-23,51,8,16-02-2014
149.3176,-21.4028,175.2237,-1.6153,1.075459099,-2.5081787,0.493071297,-7.1887031,26.2245326,16.6194566,86.3025,5.54102,1.1,15,56,17.61,-23,59,53.9,17-02-2014
150.8782,-20.3551,176.0273,-1.5743,1.073988246,-2.5850896,0.488934946,-7.1356851,26.2675677,16.6077329,86.3011,5.52216,1.1,16,0,40.64,-24,8,15.1,18-02-2014
152.4682,-19.2673,176.8331,-1.5328,1.072473057,-2.6617036,0.484830136,-7.0794603,26.31195,16.5966173,86.29,5.5009,1.1,16,5,6.71,-24,16,10.7,19-02-2014
154.0862,-18.1379,177.6411,-1.491,1.070913708,-2.7380083,0.480758745,-7.0199351,26.357679,16.5860369,86.2691,5.47718,1.1,16,9,35.87,-24,23,39.7,20-02-2014
155.7305,-16.9655,178.4516,-1.4487,1.069310381,-2.813991,0.47672271,-6.9569977,26.4047544,16.5759123,86.238,5.45096,1.1,16,14,8.15,-24,30,41,21-02-2014
157.3994,-15.7488,179.2644,-1.4059,1.067663266,-2.8896387,0.472724039,-6.8905158,26.4531755,16.5661598,86.1967,5.42217,1.1,16,18,43.6,-24,37,13.7,22-02-2014
159.091,-14.4864,180.0798,-1.3628,1.065972559,-2.964938,0.468764823,-6.8203341,26.5029417,16.5566949,86.1449,5.39076,1.1,16,23,22.24,-24,43,16.7,23-02-2014
